flow_id,src_ip,dst_ip,src_port,dst_port,protocol,start_time,end_time,duration_seconds,total_packets,forward_packets,backward_packets,is_bidirectional,forward_backward_ratio,total_bytes,forward_bytes,backward_bytes,total_payload_bytes,forward_payload_bytes,backward_payload_bytes,packets_per_second,bytes_per_second,min_packet_size,max_packet_size,avg_packet_size,avg_inter_arrival_ms,min_inter_arrival_ms,max_inter_arrival_ms,tcp_flags,syn_count,fin_count,rst_count,ack_count,connection_state
192.168.0.1:53 <-> 192.168.0.51:18094 (UDP),192.168.0.1,192.168.0.51,53,18094,UDP,2015-03-09 11:44:08.415804,2015-03-09 11:44:08.422499,0.006695,2,1,1,True,1.0,162,89,73,94,55,39,298.7303958177744,24197.16206123973,73,89,81.0,6.695,6.695,6.695,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:3844 (UDP),192.168.0.1,192.168.0.51,53,3844,UDP,2015-03-09 12:09:10.294983,2015-03-09 12:09:10.301178,0.006195,2,1,1,True,1.0,162,89,73,94,55,39,322.8410008071025,26150.121065375304,73,89,81.0,6.195,6.195,6.195,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:16190 (UDP),192.168.0.1,192.168.0.51,53,16190,UDP,2015-03-09 11:44:08.415787,2015-03-09 11:44:08.421417,0.00563,2,1,1,True,1.0,162,89,73,94,55,39,355.2397868561279,28774.42273534636,73,89,81.0,5.63,5.63,5.63,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:37385 (UDP),192.168.0.1,192.168.0.51,53,37385,UDP,2015-03-09 13:24:17.367027,2015-03-09 13:24:17.368602,0.001575,2,1,1,True,1.0,162,89,73,94,55,39,1269.8412698412699,102857.14285714286,73,89,81.0,1.575,1.575,1.575,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:11564 (UDP),192.168.0.1,192.168.0.51,53,11564,UDP,2015-03-09 10:37:45.192852,2015-03-09 10:37:45.194884,0.002032,2,1,1,True,1.0,162,89,73,94,55,39,984.2519685039371,79724.4094488189,73,89,81.0,2.032,2.032,2.032,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:29249 (UDP),192.168.0.1,192.168.0.51,53,29249,UDP,2015-03-09 10:37:45.192868,2015-03-09 10:37:45.199359,0.006491,2,1,1,True,1.0,162,89,73,94,55,39,308.11893390848866,24957.633646587583,73,89,81.0,6.4910000000000005,6.4910000000000005,6.4910000000000005,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:17470 (UDP),192.168.0.1,192.168.0.51,53,17470,UDP,2015-03-09 10:39:02.751341,2015-03-09 10:39:02.753709,0.002368,2,1,1,True,1.0,162,89,73,94,55,39,844.5945945945946,68412.16216216216,73,89,81.0,2.368,2.368,2.368,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:21683 (UDP),192.168.0.1,192.168.0.51,53,21683,UDP,2015-03-09 10:39:02.751345,2015-03-09 10:39:02.758346,0.007001,2,1,1,True,1.0,162,89,73,94,55,39,285.673475217826,23139.551492643906,73,89,81.0,7.001,7.001,7.001,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:56206 (UDP),192.168.0.1,192.168.0.51,53,56206,UDP,2015-03-09 12:39:13.173464,2015-03-09 12:39:13.175057,0.001593,2,1,1,True,1.0,162,89,73,94,55,39,1255.4927809165097,101694.91525423729,73,89,81.0,1.593,1.593,1.593,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:31978 (UDP),192.168.0.1,192.168.0.51,53,31978,UDP,2015-03-09 11:40:45.166213,2015-03-09 11:40:45.172677,0.006464,2,1,1,True,1.0,162,89,73,94,55,39,309.4059405940594,25061.881188118812,73,89,81.0,6.464,6.464,6.464,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:6779 (UDP),192.168.0.1,192.168.0.51,53,6779,UDP,2015-03-09 12:14:10.613410,2015-03-09 12:14:10.620118,0.006708,2,1,1,True,1.0,162,89,73,94,55,39,298.1514609421586,24150.268336314846,73,89,81.0,6.708,6.708,6.708,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:27896 (UDP),192.168.0.1,192.168.0.51,53,27896,UDP,2015-03-09 12:14:10.613428,2015-03-09 12:14:10.621382,0.007954,2,1,1,True,1.0,162,89,73,94,55,39,251.44581342720647,20367.11088760372,73,89,81.0,7.953999999999999,7.953999999999999,7.953999999999999,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:30617 (UDP),192.168.0.1,192.168.0.51,53,30617,UDP,2015-03-09 12:07:45.156965,2015-03-09 12:07:45.158717,0.001752,2,1,1,True,1.0,162,89,73,94,55,39,1141.552511415525,92465.75342465752,73,89,81.0,1.752,1.752,1.752,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:19590 (UDP),192.168.0.1,192.168.0.51,53,19590,UDP,2015-03-09 12:39:13.173479,2015-03-09 12:39:13.176090,0.002611,2,1,1,True,1.0,162,89,73,94,55,39,765.9900421294523,62045.193412485634,73,89,81.0,2.611,2.611,2.611,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:33787 (UDP),192.168.0.1,192.168.0.51,53,33787,UDP,2015-03-09 13:28:45.134327,2015-03-09 13:28:45.140897,0.00657,2,1,1,True,1.0,162,89,73,94,55,39,304.41400304414003,24657.534246575342,73,89,81.0,6.57,6.57,6.57,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:53735 (UDP),192.168.0.1,192.168.0.51,53,53735,UDP,2015-03-09 13:34:18.302076,2015-03-09 13:34:18.304084,0.002008,2,1,1,True,1.0,162,89,73,94,55,39,996.0159362549801,80677.2908366534,73,89,81.0,2.008,2.008,2.008,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:34070 (UDP),192.168.0.1,192.168.0.51,53,34070,UDP,2015-03-09 06:07:45.302506,2015-03-09 06:07:45.309112,0.006606,2,1,1,True,1.0,162,89,73,94,55,39,302.7550711474417,24523.160762942778,73,89,81.0,6.606,6.606,6.606,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:5653 (UDP),192.168.0.1,192.168.0.51,53,5653,UDP,2015-03-09 13:34:18.302091,2015-03-09 13:34:18.310612,0.008521,2,1,1,True,1.0,162,89,73,94,55,39,234.7142354183781,19011.853068888628,73,89,81.0,8.521,8.521,8.521,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:28487 (UDP),192.168.0.1,192.168.0.51,53,28487,UDP,2015-03-09 13:28:45.134311,2015-03-09 13:28:45.136234,0.001923,2,1,1,True,1.0,162,89,73,94,55,39,1040.0416016640665,84243.36973478939,73,89,81.0,1.923,1.923,1.923,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:6609 (UDP),192.168.0.1,192.168.0.51,53,6609,UDP,2015-03-09 13:14:16.410670,2015-03-09 13:14:16.415341,0.004671,2,1,1,True,1.0,162,89,73,94,55,39,428.1738385784629,34682.080924855494,73,89,81.0,4.670999999999999,4.670999999999999,4.670999999999999,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:57557 (UDP),192.168.0.1,192.168.0.51,53,57557,UDP,2015-03-09 11:40:45.166196,2015-03-09 11:40:45.168323,0.002127,2,1,1,True,1.0,162,89,73,94,55,39,940.2914903620123,76163.61071932298,73,89,81.0,2.127,2.127,2.127,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:52032 (UDP),192.168.0.1,192.168.0.51,53,52032,UDP,2015-03-09 05:40:45.315189,2015-03-09 05:40:45.316948,0.001759,2,1,1,True,1.0,162,89,73,94,55,39,1137.009664582149,92097.78283115407,73,89,81.0,1.759,1.759,1.759,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:13777 (UDP),192.168.0.1,192.168.0.51,53,13777,UDP,2015-03-09 12:09:10.294979,2015-03-09 12:09:10.297048,0.002069,2,1,1,True,1.0,162,89,73,94,55,39,966.6505558240696,78298.69502174963,73,89,81.0,2.069,2.069,2.069,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:6208 (UDP),192.168.0.1,192.168.0.51,53,6208,UDP,2015-03-09 06:07:45.302487,2015-03-09 06:07:45.304307,0.00182,2,1,1,True,1.0,162,89,73,94,55,39,1098.901098901099,89010.98901098901,73,89,81.0,1.82,1.82,1.82,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:47205 (UDP),192.168.0.1,192.168.0.51,53,47205,UDP,2015-03-09 05:40:45.315206,2015-03-09 05:40:45.321056,0.00585,2,1,1,True,1.0,162,89,73,94,55,39,341.88034188034186,27692.30769230769,73,89,81.0,5.8500000000000005,5.8500000000000005,5.8500000000000005,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:18088 (UDP),192.168.0.1,192.168.0.51,53,18088,UDP,2015-03-09 10:44:03.216309,2015-03-09 10:44:03.221581,0.005272,2,1,1,True,1.0,162,89,73,94,55,39,379.36267071320185,30728.37632776935,73,89,81.0,5.271999999999999,5.271999999999999,5.271999999999999,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:43281 (UDP),192.168.0.1,192.168.0.51,53,43281,UDP,2015-03-09 10:44:03.216324,2015-03-09 10:44:03.221589,0.005265,2,1,1,True,1.0,162,89,73,94,55,39,379.8670465337132,30769.23076923077,73,89,81.0,5.265,5.265,5.265,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:33812 (UDP),192.168.0.1,192.168.0.51,53,33812,UDP,2015-03-09 05:43:35.353141,2015-03-09 05:43:35.356234,0.003093,2,1,1,True,1.0,162,89,73,94,55,39,646.6214031684449,52376.33365664404,73,89,81.0,3.093,3.093,3.093,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:62295 (UDP),192.168.0.1,192.168.0.51,53,62295,UDP,2015-03-09 13:24:17.367043,2015-03-09 13:24:17.372722,0.005679,2,1,1,True,1.0,162,89,73,94,55,39,352.17467864060575,28526.148969889065,73,89,81.0,5.679,5.679,5.679,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:61146 (UDP),192.168.0.1,192.168.0.51,53,61146,UDP,2015-03-09 12:29:12.037750,2015-03-09 12:29:12.043605,0.005855,2,1,1,True,1.0,162,89,73,94,55,39,341.58838599487615,27668.65926558497,73,89,81.0,5.8549999999999995,5.8549999999999995,5.8549999999999995,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:17611 (UDP),192.168.0.1,192.168.0.51,53,17611,UDP,2015-03-09 05:33:34.547710,2015-03-09 05:33:34.551103,0.003393,2,1,1,True,1.0,162,89,73,94,55,39,589.4488653109343,47745.35809018568,73,89,81.0,3.3930000000000002,3.3930000000000002,3.3930000000000002,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:33387 (UDP),192.168.0.1,192.168.0.51,53,33387,UDP,2015-03-09 12:34:12.442451,2015-03-09 12:34:12.444214,0.001763,2,1,1,True,1.0,162,89,73,94,55,39,1134.4299489506523,91888.82586500283,73,89,81.0,1.7630000000000001,1.7630000000000001,1.7630000000000001,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:47357 (UDP),192.168.0.1,192.168.0.51,53,47357,UDP,2015-03-09 11:19:06.375411,2015-03-09 11:19:06.377071,0.00166,2,1,1,True,1.0,162,89,73,94,55,39,1204.8192771084337,97590.36144578313,73,89,81.0,1.66,1.66,1.66,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:34351 (UDP),192.168.0.1,192.168.0.51,53,34351,UDP,2015-03-09 12:25:45.151457,2015-03-09 12:25:45.153463,0.002006,2,1,1,True,1.0,162,89,73,94,55,39,997.0089730807578,80757.72681954138,73,89,81.0,2.006,2.006,2.006,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:55516 (UDP),192.168.0.1,192.168.0.51,53,55516,UDP,2015-03-09 05:53:36.217491,2015-03-09 05:53:36.223980,0.006489,2,1,1,True,1.0,162,89,73,94,55,39,308.21390044691015,24965.325936199722,73,89,81.0,6.489,6.489,6.489,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:27210 (UDP),192.168.0.1,192.168.0.51,53,27210,UDP,2015-03-09 11:54:09.296463,2015-03-09 11:54:09.298162,0.001699,2,1,1,True,1.0,162,89,73,94,55,39,1177.1630370806356,95350.2060035315,73,89,81.0,1.699,1.699,1.699,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:38757 (UDP),192.168.0.1,192.168.0.51,53,38757,UDP,2015-03-09 11:29:07.222605,2015-03-09 11:29:07.224603,0.001998,2,1,1,True,1.0,162,89,73,94,55,39,1001.0010010010009,81081.08108108107,73,89,81.0,1.9980000000000002,1.9980000000000002,1.9980000000000002,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:23876 (UDP),192.168.0.1,192.168.0.51,53,23876,UDP,2015-03-09 11:29:07.222621,2015-03-09 11:29:07.225664,0.003043,2,1,1,True,1.0,162,89,73,94,55,39,657.2461386789353,53236.937232993754,73,89,81.0,3.043,3.043,3.043,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:24255 (UDP),192.168.0.1,192.168.0.51,53,24255,UDP,2015-03-09 11:19:06.375431,2015-03-09 11:19:06.381270,0.005839,2,1,1,True,1.0,162,89,73,94,55,39,342.5244048638466,27744.47679397157,73,89,81.0,5.8389999999999995,5.8389999999999995,5.8389999999999995,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:3520 (UDP),192.168.0.1,192.168.0.51,53,3520,UDP,2015-03-09 12:59:14.881675,2015-03-09 12:59:14.887013,0.005338,2,1,1,True,1.0,162,89,73,94,55,39,374.67216185837395,30348.44511052829,73,89,81.0,5.338,5.338,5.338,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:10984 (UDP),192.168.0.1,192.168.0.51,53,10984,UDP,2015-03-09 12:19:11.136191,2015-03-09 12:19:11.141280,0.005089,2,1,1,True,1.0,162,89,73,94,55,39,393.00451955197485,31833.366083709963,73,89,81.0,5.0889999999999995,5.0889999999999995,5.0889999999999995,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:27209 (UDP),192.168.0.1,192.168.0.51,53,27209,UDP,2015-03-09 11:54:09.296480,2015-03-09 11:54:09.299273,0.002793,2,1,1,True,1.0,162,89,73,94,55,39,716.0759040458289,58002.14822771214,73,89,81.0,2.7929999999999997,2.7929999999999997,2.7929999999999997,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:7948 (UDP),192.168.0.1,192.168.0.51,53,7948,UDP,2015-03-09 12:59:14.881692,2015-03-09 12:59:14.887976,0.006284,2,1,1,True,1.0,162,89,73,94,55,39,318.2686187141948,25779.758115849778,73,89,81.0,6.284,6.284,6.284,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:64242 (UDP),192.168.0.1,192.168.0.51,53,64242,UDP,2015-03-09 11:13:45.177798,2015-03-09 11:13:45.183802,0.006004,2,1,1,True,1.0,162,89,73,94,55,39,333.11125916055965,26982.01199200533,73,89,81.0,6.004,6.004,6.004,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:17843 (UDP),192.168.0.1,192.168.0.51,53,17843,UDP,2015-03-09 05:38:34.999082,2015-03-09 05:38:35.005494,0.006412,2,1,1,True,1.0,162,89,73,94,55,39,311.91515907673113,25265.12788521522,73,89,81.0,6.412,6.412,6.412,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:27299 (UDP),192.168.0.1,192.168.0.51,53,27299,UDP,2015-03-09 12:49:14.056504,2015-03-09 12:49:14.062325,0.005821,2,1,1,True,1.0,162,89,73,94,55,39,343.5835767050335,27830.269713107715,73,89,81.0,5.821,5.821,5.821,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:33712 (UDP),192.168.0.1,192.168.0.51,53,33712,UDP,2015-03-09 13:01:45.140093,2015-03-09 13:01:45.141702,0.001609,2,1,1,True,1.0,162,89,73,94,55,39,1243.008079552517,100683.65444375388,73,89,81.0,1.609,1.609,1.609,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:60162 (UDP),192.168.0.1,192.168.0.51,53,60162,UDP,2015-03-09 14:40:45.115644,2015-03-09 14:40:45.118185,0.002541,2,1,1,True,1.0,162,89,73,94,55,39,787.0916961826053,63754.42739079103,73,89,81.0,2.541,2.541,2.541,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:9634 (UDP),192.168.0.1,192.168.0.51,53,9634,UDP,2015-03-09 05:38:34.999063,2015-03-09 05:38:35.001270,0.002207,2,1,1,True,1.0,162,89,73,94,55,39,906.2075215224286,73402.80924331672,73,89,81.0,2.2070000000000003,2.2070000000000003,2.2070000000000003,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:37911 (UDP),192.168.0.1,192.168.0.51,53,37911,UDP,2015-03-09 05:49:45.311078,2015-03-09 05:49:45.313330,0.002252,2,1,1,True,1.0,162,89,73,94,55,39,888.0994671403197,71936.0568383659,73,89,81.0,2.2520000000000002,2.2520000000000002,2.2520000000000002,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:29057 (UDP),192.168.0.1,192.168.0.51,53,29057,UDP,2015-03-09 14:40:45.115645,2015-03-09 14:40:45.118815,0.00317,2,1,1,True,1.0,162,89,73,94,55,39,630.9148264984227,51104.10094637224,73,89,81.0,3.17,3.17,3.17,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:60708 (UDP),192.168.0.1,192.168.0.51,53,60708,UDP,2015-03-09 11:22:45.173903,2015-03-09 11:22:45.175666,0.001763,2,1,1,True,1.0,162,89,73,94,55,39,1134.4299489506523,91888.82586500283,73,89,81.0,1.7630000000000001,1.7630000000000001,1.7630000000000001,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:7867 (UDP),192.168.0.1,192.168.0.51,53,7867,UDP,2015-03-09 12:25:45.151460,2015-03-09 12:25:45.154803,0.003343,2,1,1,True,1.0,162,89,73,94,55,39,598.2650314089142,48459.467544122046,73,89,81.0,3.343,3.343,3.343,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:5452 (UDP),192.168.0.1,192.168.0.51,53,5452,UDP,2015-03-09 11:49:08.725351,2015-03-09 11:49:08.727180,0.001829,2,1,1,True,1.0,162,89,73,94,55,39,1093.4937124111536,88572.99070530345,73,89,81.0,1.829,1.829,1.829,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:15890 (UDP),192.168.0.1,192.168.0.51,53,15890,UDP,2015-03-09 11:22:45.173920,2015-03-09 11:22:45.180445,0.006525,2,1,1,True,1.0,162,89,73,94,55,39,306.5134099616858,24827.58620689655,73,89,81.0,6.525,6.525,6.525,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:19509 (UDP),192.168.0.1,192.168.0.51,53,19509,UDP,2015-03-09 05:53:36.217474,2015-03-09 05:53:36.221560,0.004086,2,1,1,True,1.0,162,89,73,94,55,39,489.4762604013705,39647.57709251101,73,89,81.0,4.086,4.086,4.086,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:32863 (UDP),192.168.0.1,192.168.0.51,53,32863,UDP,2015-03-09 12:54:14.402261,2015-03-09 12:54:14.405793,0.003532,2,1,1,True,1.0,162,89,73,94,55,39,566.2514156285391,45866.364665911664,73,89,81.0,3.532,3.532,3.532,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:49756 (UDP),192.168.0.1,192.168.0.51,53,49756,UDP,2015-03-09 12:29:12.037733,2015-03-09 12:29:12.043597,0.005864,2,1,1,True,1.0,162,89,73,94,55,39,341.06412005457025,27626.19372442019,73,89,81.0,5.864,5.864,5.864,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:31128 (UDP),192.168.0.1,192.168.0.51,53,31128,UDP,2015-03-09 06:13:37.713539,2015-03-09 06:13:37.719388,0.005849,2,1,1,True,1.0,162,89,73,94,55,39,341.93879295606087,27697.04222944093,73,89,81.0,5.849,5.849,5.849,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:3850 (UDP),192.168.0.1,192.168.0.51,53,3850,UDP,2015-03-09 11:24:06.699923,2015-03-09 11:24:06.702263,0.00234,2,1,1,True,1.0,162,89,73,94,55,39,854.7008547008546,69230.76923076923,73,89,81.0,2.34,2.34,2.34,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:45456 (UDP),192.168.0.1,192.168.0.51,53,45456,UDP,2015-03-09 11:24:06.699926,2015-03-09 11:24:06.703442,0.003516,2,1,1,True,1.0,162,89,73,94,55,39,568.8282138794084,46075.08532423208,73,89,81.0,3.516,3.516,3.516,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:29976 (UDP),192.168.0.1,192.168.0.51,53,29976,UDP,2015-03-09 05:49:45.311096,2015-03-09 05:49:45.318057,0.006961,2,1,1,True,1.0,162,89,73,94,55,39,287.31504094239335,23272.51831633386,73,89,81.0,6.961,6.961,6.961,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:46304 (UDP),192.168.0.1,192.168.0.51,53,46304,UDP,2015-03-09 11:49:08.725372,2015-03-09 11:49:08.731878,0.006506,2,1,1,True,1.0,162,89,73,94,55,39,307.40854595757764,24900.092222563788,73,89,81.0,6.505999999999999,6.505999999999999,6.505999999999999,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:16922 (UDP),192.168.0.1,192.168.0.51,53,16922,UDP,2015-03-09 12:52:45.143441,2015-03-09 12:52:45.149528,0.006087,2,1,1,True,1.0,162,89,73,94,55,39,328.5690816494168,26614.09561360276,73,89,81.0,6.087000000000001,6.087000000000001,6.087000000000001,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:48891 (UDP),192.168.0.1,192.168.0.51,53,48891,UDP,2015-03-09 12:24:11.487673,2015-03-09 12:24:11.491099,0.003426,2,1,1,True,1.0,162,89,73,94,55,39,583.7711617046118,47285.46409807356,73,89,81.0,3.4259999999999997,3.4259999999999997,3.4259999999999997,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:23946 (UDP),192.168.0.1,192.168.0.51,53,23946,UDP,2015-03-09 13:01:45.140113,2015-03-09 13:01:45.142737,0.002624,2,1,1,True,1.0,162,89,73,94,55,39,762.1951219512194,61737.80487804878,73,89,81.0,2.624,2.624,2.624,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.54:54145 (UDP),192.168.0.1,192.168.0.54,53,54145,UDP,2015-03-09 14:40:53.717343,2015-03-09 14:40:53.752168,0.034825,2,1,1,True,1.0,162,89,73,94,55,39,57.43000717875089,4651.830581478823,73,89,81.0,34.825,34.825,34.825,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:31910 (UDP),192.168.0.1,192.168.0.51,53,31910,UDP,2015-03-09 11:31:45.169788,2015-03-09 11:31:45.188346,0.018558,2,1,1,True,1.0,162,89,73,94,55,39,107.77023386140748,8729.388942774005,73,89,81.0,18.558,18.558,18.558,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:63328 (UDP),192.168.0.1,192.168.0.51,53,63328,UDP,2015-03-09 06:03:37.074428,2015-03-09 06:03:37.076462,0.002034,2,1,1,True,1.0,162,89,73,94,55,39,983.2841691248772,79646.01769911505,73,89,81.0,2.034,2.034,2.034,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:8677 (UDP),192.168.0.1,192.168.0.51,53,8677,UDP,2015-03-09 10:55:45.185491,2015-03-09 10:55:45.187892,0.002401,2,1,1,True,1.0,162,89,73,94,55,39,832.9862557267805,67471.88671386923,73,89,81.0,2.401,2.401,2.401,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:3901 (UDP),192.168.0.1,192.168.0.51,53,3901,UDP,2015-03-09 12:43:45.145075,2015-03-09 12:43:45.147036,0.001961,2,1,1,True,1.0,162,89,73,94,55,39,1019.8878123406425,82610.91279959204,73,89,81.0,1.961,1.961,1.961,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:64044 (UDP),192.168.0.1,192.168.0.51,53,64044,UDP,2015-03-09 13:10:45.138717,2015-03-09 13:10:45.145205,0.006488,2,1,1,True,1.0,162,89,73,94,55,39,308.26140567200986,24969.173859432798,73,89,81.0,6.4879999999999995,6.4879999999999995,6.4879999999999995,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:43974 (UDP),192.168.0.1,192.168.0.51,53,43974,UDP,2015-03-09 12:52:45.143424,2015-03-09 12:52:45.145173,0.001749,2,1,1,True,1.0,162,89,73,94,55,39,1143.5105774728418,92624.35677530017,73,89,81.0,1.7489999999999999,1.7489999999999999,1.7489999999999999,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:20946 (UDP),192.168.0.1,192.168.0.51,53,20946,UDP,2015-03-09 13:10:45.138713,2015-03-09 13:10:45.140898,0.002185,2,1,1,True,1.0,162,89,73,94,55,39,915.3318077803204,74141.87643020596,73,89,81.0,2.185,2.185,2.185,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:35280 (UDP),192.168.0.1,192.168.0.51,53,35280,UDP,2015-03-09 10:55:45.185494,2015-03-09 10:55:45.188962,0.003468,2,1,1,True,1.0,162,89,73,94,55,39,576.7012687427912,46712.80276816609,73,89,81.0,3.468,3.468,3.468,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:9104 (UDP),192.168.0.1,192.168.0.51,53,9104,UDP,2015-03-09 10:59:04.645966,2015-03-09 10:59:04.651949,0.005983,2,1,1,True,1.0,162,89,73,94,55,39,334.2804613070366,27076.71736586997,73,89,81.0,5.983,5.983,5.983,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:32909 (UDP),192.168.0.1,192.168.0.51,53,32909,UDP,2015-03-09 10:59:04.645983,2015-03-09 10:59:04.651957,0.005974,2,1,1,True,1.0,162,89,73,94,55,39,334.7840642785403,27117.50920656177,73,89,81.0,5.974,5.974,5.974,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:9799 (UDP),192.168.0.1,192.168.0.51,53,9799,UDP,2015-03-09 12:43:45.145095,2015-03-09 12:43:45.148093,0.002998,2,1,1,True,1.0,162,89,73,94,55,39,667.1114076050701,54036.02401601068,73,89,81.0,2.9979999999999998,2.9979999999999998,2.9979999999999998,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:30313 (UDP),192.168.0.1,192.168.0.51,53,30313,UDP,2015-03-09 05:33:34.547713,2015-03-09 05:33:34.551538,0.003825,2,1,1,True,1.0,162,89,73,94,55,39,522.8758169934641,42352.94117647059,73,89,81.0,3.8249999999999997,3.8249999999999997,3.8249999999999997,,0,0,0,0,Unknown
192.168.0.1:53 <-> 192.168.0.51:9549 (UDP),192.168.0.1,192.168.0.51,53,9549,UDP,2015-03-09 11:34:07.726198,2015-03-09 11:34:07.733592,0.007394,2,1,1,True,1.0,162,89,73,94,55,39,270.4895861509332,21909.65647822559,73,89,81.0,7.394,7.394,7.394,,0,0,0,0,Unknown
